Yellow Robot	Blue Robot	Ball
(1055.4974365234375, 1005.9332885742188)	(131.64117431640625, 666.6476440429688)	(0, 0)
(1054.9384765625, 1006.050537109375)	(132.49391174316406, 666.7891235351562)	(0, 0)
(1055.340087890625, 1006.9111328125)	(132.74693298339844, 667.1904296875)	(0, 0)
(1057.42919921875, 1007.491943359375)	(134.83926391601562, 667.1107788085938)	(0, 0)
(1056.845947265625, 1008.1614990234375)	(133.8177947998047, 667.7557373046875)	(0, 0)
(1056.2313232421875, 1008.2723388671875)	(135.3383331298828, 668.0075073242188)	(0, 0)
(1056.9376220703125, 1008.5004272460938)	(135.26951599121094, 668.8397216796875)	(0, 0)
(1056.2041015625, 1007.666259765625)	(132.19309997558594, 668.4559936523438)	(0, 0)
(1056.6341552734375, 1008.8352661132812)	(130.7401123046875, 669.05712890625)	(0, 0)
(1057.4473876953125, 1009.8287963867188)	(129.17889404296875, 669.5939331054688)	(0, 0)
(1061.8297119140625, 1010.4671020507812)	(130.26937866210938, 670.1656494140625)	(0, 0)
(1062.8145751953125, 1011.35693359375)	(131.7887725830078, 670.78662109375)	(0, 0)
(1062.0684814453125, 1011.3663940429688)	(131.71791076660156, 671.7064208984375)	(0, 0)
(1061.1383056640625, 1013.7332763671875)	(133.40908813476562, 673.2081909179688)	(0, 0)
(1060.3885498046875, 1015.0325317382812)	(133.47592163085938, 674.2042846679688)	(0, 0)
(1059.610595703125, 1014.8357543945312)	(134.46678161621094, 674.5693359375)	(0, 0)
(1059.4554443359375, 1014.36376953125)	(134.57623291015625, 674.4361572265625)	(0, 0)
(1060.4259033203125, 1015.4003295898438)	(134.9192352294922, 676.1197509765625)	(0, 0)
(1060.1241455078125, 1015.0158081054688)	(133.15945434570312, 676.001220703125)	(0, 0)
(1059.4693603515625, 1014.3849487304688)	(133.0161895751953, 677.0438842773438)	(0, 0)
(1059.468017578125, 1014.9017944335938)	(133.14208984375, 677.19677734375)	(0, 0)
(1059.1815185546875, 1014.8817749023438)	(131.84542846679688, 677.2167358398438)	(0, 0)
(1058.6708984375, 1014.9383544921875)	(127.96077728271484, 677.5260009765625)	(0, 0)
(1056.8031005859375, 1014.9955444335938)	(124.09175109863281, 677.30419921875)	(0, 0)
(1058.28125, 1016.2179565429688)	(122.80036926269531, 677.6632080078125)	(0, 0)
(1057.0386962890625, 1017.7581787109375)	(122.0542221069336, 679.2244873046875)	(0, 0)
(1056.0333251953125, 1018.1357421875)	(121.32404327392578, 680.3604736328125)	(948.1739501953125, 1261.4215087890625)
(1055.77001953125, 1018.8751831054688)	(121.84801483154297, 680.823486328125)	(0, 0)
(1055.8182373046875, 1020.3963623046875)	(123.03396606445312, 680.838623046875)	(986.972900390625, 1254.7662353515625)
(1056.17626953125, 1020.4102172851562)	(124.18721771240234, 680.8568725585938)	(1005.9817504882812, 1252.90234375)
(1057.6485595703125, 1020.4089965820312)	(124.22480010986328, 680.0444946289062)	(1028.8238525390625, 1247.470703125)
(1056.9971923828125, 1021.4088134765625)	(124.15750122070312, 680.6529541015625)	(1046.7628173828125, 1244.409423828125)
(1056.4742431640625, 1021.1143798828125)	(123.98375701904297, 680.23779296875)	(1064.308837890625, 1241.655517578125)
(1057.1429443359375, 1020.7648315429688)	(122.72738647460938, 680.0676879882812)	(1083.6680908203125, 1237.1580810546875)
(1058.4537353515625, 1021.8845825195312)	(126.5789566040039, 679.7021484375)	(1104.0380859375, 1233.806396484375)
(1058.5936279296875, 1022.2062377929688)	(125.58180236816406, 679.8475341796875)	(1123.60546875, 1231.3536376953125)
(1058.2333984375, 1022.114501953125)	(125.129150390625, 679.2079467773438)	(1142.4976806640625, 1228.760009765625)
(1056.34619140625, 1021.53271484375)	(125.22240447998047, 678.3848876953125)	(1160.0888671875, 1223.90576171875)
(1053.9637451171875, 1019.5357055664062)	(125.28840637207031, 678.2221069335938)	(1177.9920654296875, 1219.981689453125)
(1050.82763671875, 1017.8504638671875)	(124.99919891357422, 677.8275756835938)	(1196.5137939453125, 1216.20068359375)
(1046.8045654296875, 1016.0035400390625)	(124.58653259277344, 677.7894897460938)	(1213.918212890625, 1211.8345947265625)
(1042.289306640625, 1014.3680419921875)	(124.55146026611328, 678.3001708984375)	(1232.2666015625, 1207.699951171875)
(1037.0823974609375, 1013.4805908203125)	(124.04712677001953, 678.3256225585938)	(1250.6644287109375, 1205.0533447265625)
(1032.5438232421875, 1011.9016723632812)	(123.55210876464844, 678.11083984375)	(1269.913330078125, 1202.11328125)
(1028.5802001953125, 1011.114990234375)	(123.31938934326172, 678.4525756835938)	(1287.460205078125, 1200.42529296875)
(1025.0679931640625, 1010.3880004882812)	(123.0775375366211, 678.5682983398438)	(1304.645263671875, 1197.6964111328125)
(1019.899169921875, 1009.1544189453125)	(121.0114517211914, 678.869873046875)	(1320.919921875, 1195.7021484375)
(1017.2303466796875, 1009.2188110351562)	(121.7421646118164, 678.7232666015625)	(1338.92626953125, 1192.9720458984375)
(1012.7564697265625, 1008.8081665039062)	(119.05538940429688, 678.1302490234375)	(1355.5538330078125, 1190.5631103515625)
(1007.5695190429688, 1007.5219116210938)	(117.75127410888672, 677.2695922851562)	(1367.5576171875, 1187.6239013671875)
(1002.8229370117188, 1006.3651733398438)	(116.7625732421875, 675.8443603515625)	(0, 0)
(998.5476684570312, 1005.343994140625)	(117.29014587402344, 675.1676635742188)	(1346.2054443359375, 1179.756103515625)
(993.7859497070312, 1005.1129760742188)	(115.26689147949219, 674.7048950195312)	(1335.9886474609375, 1173.54345703125)
(989.3532104492188, 1004.5477905273438)	(114.6810073852539, 673.3997802734375)	(1325.876220703125, 1168.9459228515625)
(986.8303833007812, 1003.0562133789062)	(114.13450622558594, 672.9598388671875)	(1318.423583984375, 1165.2744140625)
(984.6861572265625, 1002.5263671875)	(113.83047485351562, 672.6144409179688)	(1311.2626953125, 1160.04443359375)
(982.7188110351562, 1001.8272705078125)	(113.94377899169922, 672.1444091796875)	(1302.9525146484375, 1156.741455078125)
(979.3662719726562, 999.8243408203125)	(113.12101745605469, 672.0556030273438)	(1293.8541259765625, 1150.9658203125)
(975.4644775390625, 998.7262573242188)	(111.39103698730469, 671.0498657226562)	(1285.91357421875, 1146.7119140625)
(971.0280151367188, 997.6007690429688)	(111.52899169921875, 671.57421875)	(1277.8037109375, 1142.6383056640625)
(967.5684204101562, 995.6236572265625)	(109.95523834228516, 671.6906127929688)	(1270.8905029296875, 1138.276611328125)
(964.3674926757812, 994.2852172851562)	(108.47273254394531, 672.130859375)	(1264.028076171875, 1133.9927978515625)
(959.8238525390625, 993.9284057617188)	(105.07279205322266, 672.9263305664062)	(1254.304931640625, 1129.883056640625)
(955.2709350585938, 992.462646484375)	(104.05523681640625, 673.9552001953125)	(1248.6214599609375, 1126.0771484375)
(951.2222290039062, 992.2067260742188)	(101.62010192871094, 674.8583374023438)	(1241.9930419921875, 1122.2923583984375)
(946.9134521484375, 990.9907836914062)	(100.1947250366211, 675.0101928710938)	(1235.28466796875, 1117.51904296875)
(943.201416015625, 988.743408203125)	(99.2104263305664, 674.6432495117188)	(1229.1712646484375, 1112.654541015625)
(938.698974609375, 988.4990234375)	(97.45870208740234, 674.771240234375)	(1221.007080078125, 1108.77783203125)
(935.2978515625, 987.564208984375)	(97.08677673339844, 674.1475830078125)	(1214.089599609375, 1103.931640625)
(933.2446899414062, 983.7365112304688)	(95.83380126953125, 672.2252197265625)	(1208.10546875, 1097.3363037109375)
(929.3458251953125, 983.6727294921875)	(94.87187194824219, 672.8524780273438)	(1203.3621826171875, 1092.693115234375)
(925.6157836914062, 982.8347778320312)	(92.5495376586914, 674.0336303710938)	(1197.3360595703125, 1088.0020751953125)
(922.4217529296875, 981.5248413085938)	(91.17613220214844, 675.2295532226562)	(1190.8822021484375, 1081.7098388671875)
(916.6474609375, 980.0889892578125)	(90.71540069580078, 675.069091796875)	(1184.6275634765625, 1077.460205078125)
(911.486328125, 978.3621826171875)	(90.1055908203125, 675.1036376953125)	(1178.320556640625, 1073.206787109375)
(906.9560546875, 977.07568359375)	(89.16358184814453, 675.8526000976562)	(1171.3505859375, 1069.4295654296875)
(902.6859741210938, 976.1334838867188)	(87.8759536743164, 675.7623291015625)	(1165.4114990234375, 1065.52783203125)
(898.25830078125, 974.8912353515625)	(87.21955108642578, 675.8167114257812)	(1160.1348876953125, 1061.534912109375)
(893.6005249023438, 975.0794067382812)	(86.14854431152344, 676.03857421875)	(1152.8616943359375, 1057.25439453125)
(889.4017333984375, 973.2466430664062)	(84.05107879638672, 676.100341796875)	(1146.576171875, 1052.63818359375)
(884.7573852539062, 972.5111083984375)	(82.88568878173828, 677.7042236328125)	(1140.2398681640625, 1048.6031494140625)
(879.6273193359375, 971.677490234375)	(80.2751235961914, 676.8992919921875)	(1134.619873046875, 1045.0396728515625)
(874.8141479492188, 972.4603271484375)	(76.93949890136719, 678.930419921875)	(1127.7957763671875, 1043.0087890625)
(870.0535278320312, 972.0204467773438)	(74.97637176513672, 679.2021484375)	(1122.2794189453125, 1038.48486328125)
(866.2542114257812, 970.3497314453125)	(74.38362884521484, 679.2278442382812)	(1118.338134765625, 1034.828857421875)
(862.6395263671875, 969.4048461914062)	(73.71434020996094, 680.5560913085938)	(1110.5782470703125, 1031.3626708984375)
(860.6583251953125, 969.1323852539062)	(74.1826400756836, 681.6090087890625)	(1104.8592529296875, 1029.3482666015625)
(861.2117919921875, 967.111572265625)	(73.2012710571289, 681.4913940429688)	(1098.8387451171875, 1026.9527587890625)
(860.297607421875, 965.0641479492188)	(71.03689575195312, 682.9479370117188)	(1092.1182861328125, 1025.54052734375)
(860.4277954101562, 963.2784423828125)	(72.00123596191406, 682.6218872070312)	(1086.0823974609375, 1023.8260498046875)
(858.514892578125, 961.973876953125)	(71.75296783447266, 683.0701293945312)	(1079.599853515625, 1021.1463012695312)
(858.1549072265625, 961.1239624023438)	(72.23990631103516, 683.5439453125)	(1074.1409912109375, 1019.3997192382812)
(857.4784545898438, 958.0615844726562)	(71.65912628173828, 683.2554321289062)	(1068.5924072265625, 1016.7432861328125)
(857.6461181640625, 955.974609375)	(72.85372161865234, 683.5172729492188)	(1062.8143310546875, 1014.360107421875)
(858.041259765625, 955.0682983398438)	(74.27877044677734, 682.74072265625)	(1058.8785400390625, 1011.89501953125)
(856.2062377929688, 952.4505615234375)	(74.10759735107422, 681.9801635742188)	(1053.3905029296875, 1008.1066284179688)
(854.208984375, 950.6443481445312)	(74.41378784179688, 682.4093017578125)	(1046.868408203125, 1005.1777954101562)
(853.6375122070312, 946.53076171875)	(76.50080108642578, 680.371337890625)	(1041.405029296875, 1001.0167236328125)
(853.0503540039062, 943.3822021484375)	(76.20088195800781, 679.8684692382812)	(1036.411865234375, 998.62353515625)
(852.6292724609375, 941.8976440429688)	(77.5910415649414, 680.608642578125)	(1031.298828125, 996.9456787109375)
(850.2572631835938, 940.9652709960938)	(75.27375030517578, 682.874267578125)	(1024.5950927734375, 996.2496337890625)
(848.469970703125, 939.6914672851562)	(74.45477294921875, 683.6636962890625)	(1019.5493774414062, 994.9097900390625)
(846.0498046875, 938.7734985351562)	(72.1783676147461, 683.8440551757812)	(1014.4177856445312, 993.4093627929688)
(846.7105102539062, 936.825927734375)	(73.69674682617188, 683.2041625976562)	(1010.6658325195312, 990.7124633789062)
(847.1414184570312, 934.9248046875)	(74.40289306640625, 682.5076904296875)	(1007.4371948242188, 989.8640747070312)
(844.7453002929688, 935.251708984375)	(73.2602310180664, 684.6456909179688)	(1001.8599243164062, 989.25927734375)
(844.9268188476562, 934.4104614257812)	(75.12847137451172, 682.579345703125)	(997.6713256835938, 987.4714965820312)
(843.4880981445312, 932.9951171875)	(72.61902618408203, 681.2449951171875)	(993.5097045898438, 985.8462524414062)
(841.5533447265625, 932.1039428710938)	(72.415283203125, 681.3233032226562)	(988.9929809570312, 985.0630493164062)
(839.1328735351562, 931.8280639648438)	(72.72296905517578, 682.2730712890625)	(982.66064453125, 985.275390625)
(836.5388793945312, 931.07177734375)	(72.63941955566406, 683.7400512695312)	(977.5853881835938, 984.67041015625)
(834.19091796875, 930.4749145507812)	(73.32856750488281, 684.868896484375)	(974.5941772460938, 985.105224609375)
(831.9988403320312, 930.4591674804688)	(75.02900695800781, 685.8958129882812)	(970.3702392578125, 985.7133178710938)
(829.7514038085938, 930.8856201171875)	(74.00870513916016, 686.3491821289062)	(965.0076293945312, 985.9630126953125)
(827.1419067382812, 931.1851806640625)	(73.35343933105469, 685.9263305664062)	(959.878173828125, 985.3748168945312)
(823.697021484375, 931.3811645507812)	(73.57036590576172, 686.8711547851562)	(953.7861938476562, 984.68701171875)
(821.7904663085938, 930.9398803710938)	(75.42121124267578, 687.9747924804688)	(949.6890258789062, 983.9730224609375)
(819.109619140625, 932.4598388671875)	(77.39111328125, 688.9536743164062)	(945.9523315429688, 983.7662353515625)
(814.8523559570312, 932.84130859375)	(77.78975677490234, 688.686279296875)	(940.3494262695312, 983.3196411132812)
(812.6293334960938, 933.9979858398438)	(79.27107238769531, 689.6331787109375)	(934.5927124023438, 982.6275634765625)
(811.574951171875, 935.3323974609375)	(81.78395080566406, 688.9520874023438)	(930.146240234375, 981.8251342773438)
(809.1199951171875, 937.55712890625)	(81.1744155883789, 689.6419677734375)	(925.995849609375, 981.1027221679688)
(809.3046264648438, 940.836181640625)	(89.79366302490234, 693.949462890625)	(923.620361328125, 982.3265991210938)
(808.2106323242188, 940.79443359375)	(94.2882080078125, 694.118896484375)	(921.52734375, 977.815673828125)
(807.5110473632812, 940.7064208984375)	(95.43647003173828, 693.9404296875)	(920.7062377929688, 976.134521484375)
(806.8327026367188, 942.4750366210938)	(95.49798583984375, 694.3952026367188)	(924.1760864257812, 973.7565307617188)
(803.8818969726562, 945.3458251953125)	(95.19890594482422, 696.710205078125)	(925.5293579101562, 972.6318359375)
(803.743408203125, 946.5328979492188)	(97.46866607666016, 698.1815795898438)	(929.236083984375, 970.4548950195312)
(801.1132202148438, 946.8076782226562)	(98.15880584716797, 696.3539428710938)	(933.1176147460938, 966.8139038085938)
(800.7491455078125, 949.8544921875)	(101.35792541503906, 696.7366333007812)	(937.3724365234375, 963.8274536132812)
(800.0823364257812, 950.6484985351562)	(100.19650268554688, 696.4948120117188)	(939.7462158203125, 963.4654541015625)
(800.406494140625, 954.4315185546875)	(104.11296081542969, 697.3961181640625)	(945.2821044921875, 964.5208129882812)
(800.48193359375, 958.6994018554688)	(109.84242248535156, 699.3410034179688)	(950.9711303710938, 965.8797607421875)
(796.375244140625, 963.558837890625)	(110.59700775146484, 700.3519897460938)	(953.8276977539062, 965.8549194335938)
(794.0319213867188, 967.99560546875)	(112.13966369628906, 700.0714721679688)	(956.3919677734375, 967.88525390625)
(792.4620361328125, 972.6317749023438)	(114.41417694091797, 701.359619140625)	(960.019287109375, 971.0697021484375)
(790.91015625, 979.2061157226562)	(114.04621887207031, 703.1968383789062)	(964.64794921875, 972.9248046875)
(792.5685424804688, 984.400146484375)	(112.5794906616211, 706.0643310546875)	(971.297607421875, 976.2320556640625)
(794.5277709960938, 991.8480224609375)	(112.01375579833984, 709.3014526367188)	(976.8692016601562, 980.2999267578125)
(796.7669677734375, 1000.2013549804688)	(117.59735107421875, 713.23291015625)	(982.3714599609375, 985.58642578125)
(801.4584350585938, 1010.7286376953125)	(128.12979125976562, 719.275634765625)	(987.7625732421875, 992.4737548828125)
(799.9525756835938, 1023.4732055664062)	(129.2857666015625, 726.4000244140625)	(989.1334228515625, 1000.2730712890625)
(805.1378784179688, 1035.4041748046875)	(132.33070373535156, 731.4423217773438)	(994.5179443359375, 1006.612548828125)
(805.7412719726562, 1050.0987548828125)	(132.26397705078125, 740.5026245117188)	(995.777099609375, 1016.1024169921875)
(810.7498168945312, 1063.7449951171875)	(139.61907958984375, 747.501953125)	(999.990234375, 1025.4107666015625)
(812.7562866210938, 1068.6614990234375)	(142.4149627685547, 750.2120971679688)	(1001.54931640625, 1028.7735595703125)
(819.90185546875, 1081.42041015625)	(151.2320556640625, 755.0342407226562)	(1009.3707885742188, 1036.772216796875)
(827.0853881835938, 1095.571044921875)	(155.24169921875, 762.0278930664062)	(1016.451416015625, 1045.5576171875)
(825.6227416992188, 1106.8485107421875)	(153.1808624267578, 767.2229614257812)	(1012.7863159179688, 1052.545166015625)
(831.88525390625, 1121.24755859375)	(161.81100463867188, 771.5601196289062)	(1017.7735595703125, 1061.0125732421875)
(838.9100341796875, 1135.236083984375)	(166.6624755859375, 779.1005859375)	(1026.6746826171875, 1070.4739990234375)
(840.802490234375, 1148.500244140625)	(165.16038513183594, 785.510986328125)	(1028.6395263671875, 1079.344970703125)
(841.7869262695312, 1165.040283203125)	(164.93067932128906, 793.2686157226562)	(1028.994873046875, 1090.67724609375)
(846.246826171875, 1177.0206298828125)	(169.8034210205078, 798.0684814453125)	(1035.366943359375, 1100.1619873046875)
(853.2210693359375, 1188.8758544921875)	(168.76242065429688, 802.8496704101562)	(1041.0380859375, 1107.16552734375)
(857.6895141601562, 1204.393310546875)	(173.90675354003906, 810.4830932617188)	(1045.0748291015625, 1117.69189453125)
